,Twitter Account,Date,Compound,Positive,Negative,Neutral,Text
372,@FoxNews,Sat Dec 02 17:18:59 +0000 2017,-0.34,0.0,0.87,0.13,"Moments ago, President @realDonaldTrump tweeted about firing General Mike Flynn, and claimed his former National Se… https://t.co/qMeaLTIB11"
373,@FoxNews,Sat Dec 02 17:18:38 +0000 2017,0.4404,0.127,0.873,0.0,".@RepGaramendi: ""After you vote for it, to say, 'Well, I think we'd better read it and understand what's in it' - t… https://t.co/4HKkWK8UMt"
374,@FoxNews,Sat Dec 02 17:12:04 +0000 2017,-0.6808,0.0,0.72,0.28,".@POTUS: ""What has been shown is no collusion. No collusion. There's been absolutely no collusion so we're very hap… https://t.co/t0sZ1pvWJv"
375,@FoxNews,Sat Dec 02 17:06:56 +0000 2017,0.0,0.0,1.0,0.0,Matt Lauer's wife reportedly leaves New York home following sexual misconduct allegations https://t.co/v1d4gQV9Yh
376,@FoxNews,Sat Dec 02 17:05:06 +0000 2017,-0.4019,0.0,0.881,0.119,".@SheriffClarke: ""Build the damn wall... If you do not build the wall as President Trump wants, these guys are just… https://t.co/FoUSIOXkvg"
377,@FoxNews,Sat Dec 02 16:56:23 +0000 2017,0.34,0.13,0.87,0.0,"TOMORROW on @FoxNewsSunday, Chris Wallace speaks exclusively to National Security Adviser H.R. McMaster - Tune in a… https://t.co/OodzEifGTm"
378,@FoxNews,Sat Dec 02 16:54:23 +0000 2017,-0.4019,0.0,0.748,0.252,Shocking surveillance video shows sheriff's deputy shooting ex-girlfriend https://t.co/GIMYAqPw9b
379,@FoxNews,Sat Dec 02 16:50:49 +0000 2017,-0.5859,0.0,0.758,0.242,Massive New York fire started by amateur bladesmith attempting to imitate History Channel's 'Forged in Fire' https://t.co/Sl5e4F2e2g
380,@FoxNews,Sat Dec 02 16:39:02 +0000 2017,0.0,0.0,1.0,0.0,"Hawaii Tests Cold-War Era Sirens After North Korean Missile Test
https://t.co/n6DQqgmuKy"
381,@FoxNews,Sat Dec 02 16:34:41 +0000 2017,0.5267,0.152,0.848,0.0,".@AGPamBondi: ""Now the federal authorities have [Jose Ines Garcia Zarate] and we're going to see some justice in ou… https://t.co/1HvS2CFKAC"
382,@FoxNews,Sat Dec 02 16:30:50 +0000 2017,-0.6486,0.0,0.629,0.371,Boyfriend of missing 3-year-old girl's mother arrested in her disappearance https://t.co/djQ9YWw7zX
383,@FoxNews,Sat Dec 02 16:29:43 +0000 2017,0.0,0.0,1.0,0.0,".@JohnJamesMI: ""If you receive federal funds you must at a minimum abide by federal law."" https://t.co/rlpEfSRqMO"
384,@FoxNews,Sat Dec 02 16:18:17 +0000 2017,-0.4043,0.104,0.67,0.225,"On @ffweekend, @SheriffClarke slammed the not guilty verdict for Jose Ines Garcia Zarate, the illegal immigrant who… https://t.co/bGxVDe0ecK"
385,@FoxNews,Sat Dec 02 16:13:15 +0000 2017,0.0,0.0,1.0,0.0,".@POTUS: ""I think we had 66 times now where we've hit a record high since the election. 66 times. 66."" https://t.co/IL56Sy8Mbu"
386,@FoxNews,Sat Dec 02 16:11:12 +0000 2017,0.8442,0.394,0.606,0.0,".@POTUS: ""Consumer confidence at a 17-year high... Business confidence - all-time high. Everything is like at an al… https://t.co/AVOggMIz5v"
387,@FoxNews,Sat Dec 02 16:10:30 +0000 2017,0.4404,0.195,0.805,0.0,".@POTUS: ""I don't think politically it's good to vote against tax cuts."" https://t.co/JRt3RmyAra"
388,@FoxNews,Sat Dec 02 16:10:15 +0000 2017,-0.4203,0.096,0.709,0.195,".@POTUS: ""We didn't need our great @VP to break the tie... We got no Democrat help and I think that's going to cost… https://t.co/DV5swHrUZN"
389,@FoxNews,Sat Dec 02 16:08:36 +0000 2017,-0.296,0.0,0.885,0.115,".@POTUS: ""Last night we passed - in the history of the country - the largest tax cuts, and reform."" https://t.co/C9akNH0lSw"
390,@FoxNews,Sat Dec 02 16:07:37 +0000 2017,-0.4767,0.0,0.838,0.162,".@GOPChairwoman: ""We have broken every [fundraising] record in the history of the RNC... Over $120 million."" https://t.co/UUCY5yJ1oR"
391,@FoxNews,Sat Dec 02 16:03:39 +0000 2017,-0.8834,0.0,0.636,0.364,"Jamiel Shaw Sr.: ""My son was murdered... He was shot dead by an illegal alien on his third gun charge."" https://t.co/Advmnd96Cc"
392,@FoxNews,Sat Dec 02 16:00:37 +0000 2017,0.0,0.0,1.0,0.0,Awaiting remarks from @POTUS at fundraiser in NYC. https://t.co/TcLUWlSUpn
393,@FoxNews,Sat Dec 02 15:55:24 +0000 2017,0.4019,0.124,0.876,0.0,".@dbongino: ""Clearly it was a sanctuary city policy that allowed [Jose Inez Garcia Zarate] to stay in the country a… https://t.co/xUuXEy1J88"
394,@FoxNews,Sat Dec 02 15:53:00 +0000 2017,-0.2263,0.0,0.787,0.213,Protesters gather in NYC as @POTUS visits. https://t.co/P41igRrZ0q
395,@FoxNews,Sat Dec 02 15:46:22 +0000 2017,-0.296,0.0,0.879,0.121,"Sheriff Thomas Hodgson: ""We do have to build that wall. We have to stop the flow."" https://t.co/HQMRj0Cqei"
396,@FoxNews,Sat Dec 02 15:43:24 +0000 2017,0.0,0.0,1.0,0.0,"Last night, @SenWarren reacted negatively to the tax reform bill, which passed the Senate late last night.… https://t.co/EQUnC452q7"
397,@FoxNews,Sat Dec 02 15:37:57 +0000 2017,0.0,0.0,1.0,0.0,U.S. markets since election. https://t.co/HafjxIANs8
398,@FoxNews,Sat Dec 02 15:34:04 +0000 2017,0.0,0.0,1.0,0.0,"TOMORROW on @NextRevFNC, @SteveHiltonx talks to @DarrellIssa - Tune in at 9p ET on Fox News Channel! https://t.co/1jBldT7Bsj"
399,@FoxNews,Sat Dec 02 15:30:23 +0000 2017,-0.2732,0.0,0.884,0.116,Awaiting remarks from @POTUS as House and Senate prepare to hash out final tax cut details. https://t.co/o3xcmQtFFu
400,@nytimes,Sat Dec 02 20:59:06 +0000 2017,-0.5574,0.0,0.783,0.217,Opinion: The racial biases associated with AI terrifies this mother of 2 young children https://t.co/ZqNyplyLqu
401,@nytimes,Sat Dec 02 20:41:04 +0000 2017,0.6072,0.18,0.82,0.0,The first test of Prince Harry and Meghan Markle's fairy-tale romance? A British citizenship exam. Could you ace it? https://t.co/KRkAfS1TN0
402,@nytimes,Sat Dec 02 20:26:05 +0000 2017,-0.6808,0.0,0.752,0.248,"A memo. An executive visit to ""NBC Nightly News."" NBC News does in-house damage control after firing Matt Lauer. https://t.co/9XY3tfam3H"
403,@nytimes,Sat Dec 02 20:11:04 +0000 2017,0.4215,0.135,0.865,0.0,The Republican tax plan could mean leaving government leaner and the safety net skimpier for millions of Americans https://t.co/36UUE8zWFe
404,@nytimes,Sat Dec 02 19:56:02 +0000 2017,-0.3818,0.0,0.86,0.14,“Everybody’s bawling.” A girls basketball team run by a juvenile court ended its losing streak at 312 games. https://t.co/qW9oqSiwFS
405,@nytimes,Sat Dec 02 19:41:03 +0000 2017,-0.7351,0.0,0.733,0.267,"President Trump tweeted that he fired Michael Flynn “because he lied to the vice president and the FBI"" https://t.co/SX6CRM1WmT"
406,@nytimes,Sat Dec 02 19:31:02 +0000 2017,-0.3182,0.151,0.687,0.162,RT @nytvideo: Is it ever O.K. to joke about rape? We asked female comedians how stand-up is changing in the post-Weinstein era. https://t.c…
407,@nytimes,Sat Dec 02 19:21:03 +0000 2017,0.6908,0.342,0.563,0.095,"Like other Washington traditions that Trump has disrupted, the White House holiday party was no exception https://t.co/zgbV5bwMUB"
408,@nytimes,Sat Dec 02 19:06:06 +0000 2017,0.0,0.0,1.0,0.0,See how your senator voted on the GOP tax bill https://t.co/A9FtgXCn1b
409,@nytimes,Sat Dec 02 18:56:04 +0000 2017,0.4019,0.114,0.886,0.0,"RT @nytmike: A rare public statement on the record from the Special Counsel's office to the media: ""Immediately upon learning of the allega…"
410,@nytimes,Sat Dec 02 18:46:02 +0000 2017,0.0,0.0,1.0,0.0,Opinion: Who might now be swept up in the investigation? The next obvious candidate is Jared Kushner. https://t.co/WIdbiyoXM6
411,@nytimes,Sat Dec 02 18:36:01 +0000 2017,0.0,0.0,1.0,0.0,Most Britons find the British citizenship test almost impossible to pass. Will Meghan Markle ace it? https://t.co/5LkIy5gvey
412,@nytimes,Sat Dec 02 18:21:05 +0000 2017,0.0,0.0,1.0,0.0,"According to the government of Myanmar, the Rohingya do not exist. How?
 https://t.co/oSMMdu6Gys"
413,@nytimes,Sat Dec 02 18:06:05 +0000 2017,0.0,0.0,1.0,0.0,"The definitive French dishes that every modern cook should master https://t.co/WxvnqvGlT7

@SamSifton, @nytfood edi… https://t.co/Cl6n0ZtCYY"
414,@nytimes,Sat Dec 02 17:56:05 +0000 2017,0.5859,0.153,0.847,0.0,"In a big win for President Trump, the Senate passed its tax plan. It now must be reconciled with the House version. https://t.co/J4DsgU571z"
415,@nytimes,Sat Dec 02 17:46:01 +0000 2017,0.0,0.0,1.0,0.0,"The agent, Peter Strzok, was reassigned this summer from Robert Mueller’s investigation to the FBI's human resources department"
416,@nytimes,Sat Dec 02 17:36:07 +0000 2017,0.2263,0.16,0.84,0.0,This lentil soup will keep you warm all winter long https://t.co/P60FkbL2Gi
417,@nytimes,Sat Dec 02 17:21:03 +0000 2017,0.4215,0.123,0.877,0.0,Trump's team hopes that the tax plan may resonate more powerfully with the public than the news of Michael Flynn https://t.co/Dzzv2C5Yl4
418,@nytimes,Sat Dec 02 17:07:36 +0000 2017,0.6249,0.177,0.823,0.0,"Step onto the Great Wall of China, one of the new Seven Wonders of the World, in 360° video https://t.co/TeONS93k8A"
419,@nytimes,Sat Dec 02 16:51:10 +0000 2017,-0.2732,0.0,0.896,0.104,The FBI agent was cut from the Russia inquiry over possible anti-Trump political views expressed in text messages https://t.co/F3X2GmgDiF
420,@nytimes,Sat Dec 02 20:59:06 +0000 2017,-0.5574,0.0,0.783,0.217,Opinion: The racial biases associated with AI terrifies this mother of 2 young children https://t.co/ZqNyplyLqu
421,@nytimes,Sat Dec 02 20:41:04 +0000 2017,0.6072,0.18,0.82,0.0,The first test of Prince Harry and Meghan Markle's fairy-tale romance? A British citizenship exam. Could you ace it? https://t.co/KRkAfS1TN0
422,@nytimes,Sat Dec 02 20:26:05 +0000 2017,-0.6808,0.0,0.752,0.248,"A memo. An executive visit to ""NBC Nightly News."" NBC News does in-house damage control after firing Matt Lauer. https://t.co/9XY3tfam3H"
423,@nytimes,Sat Dec 02 20:11:04 +0000 2017,0.4215,0.135,0.865,0.0,The Republican tax plan could mean leaving government leaner and the safety net skimpier for millions of Americans https://t.co/36UUE8zWFe
424,@nytimes,Sat Dec 02 19:56:02 +0000 2017,-0.3818,0.0,0.86,0.14,“Everybody’s bawling.” A girls basketball team run by a juvenile court ended its losing streak at 312 games. https://t.co/qW9oqSiwFS
425,@nytimes,Sat Dec 02 19:41:03 +0000 2017,-0.7351,0.0,0.733,0.267,"President Trump tweeted that he fired Michael Flynn “because he lied to the vice president and the FBI"" https://t.co/SX6CRM1WmT"
426,@nytimes,Sat Dec 02 19:31:02 +0000 2017,-0.3182,0.151,0.687,0.162,RT @nytvideo: Is it ever O.K. to joke about rape? We asked female comedians how stand-up is changing in the post-Weinstein era. https://t.c…
427,@nytimes,Sat Dec 02 19:21:03 +0000 2017,0.6908,0.342,0.563,0.095,"Like other Washington traditions that Trump has disrupted, the White House holiday party was no exception https://t.co/zgbV5bwMUB"
428,@nytimes,Sat Dec 02 19:06:06 +0000 2017,0.0,0.0,1.0,0.0,See how your senator voted on the GOP tax bill https://t.co/A9FtgXCn1b
429,@nytimes,Sat Dec 02 18:56:04 +0000 2017,0.4019,0.114,0.886,0.0,"RT @nytmike: A rare public statement on the record from the Special Counsel's office to the media: ""Immediately upon learning of the allega…"
430,@nytimes,Sat Dec 02 18:46:02 +0000 2017,0.0,0.0,1.0,0.0,Opinion: Who might now be swept up in the investigation? The next obvious candidate is Jared Kushner. https://t.co/WIdbiyoXM6
431,@nytimes,Sat Dec 02 18:36:01 +0000 2017,0.0,0.0,1.0,0.0,Most Britons find the British citizenship test almost impossible to pass. Will Meghan Markle ace it? https://t.co/5LkIy5gvey
432,@nytimes,Sat Dec 02 18:21:05 +0000 2017,0.0,0.0,1.0,0.0,"According to the government of Myanmar, the Rohingya do not exist. How?
 https://t.co/oSMMdu6Gys"
433,@nytimes,Sat Dec 02 18:06:05 +0000 2017,0.0,0.0,1.0,0.0,"The definitive French dishes that every modern cook should master https://t.co/WxvnqvGlT7

@SamSifton, @nytfood edi… https://t.co/Cl6n0ZtCYY"
434,@nytimes,Sat Dec 02 17:56:05 +0000 2017,0.5859,0.153,0.847,0.0,"In a big win for President Trump, the Senate passed its tax plan. It now must be reconciled with the House version. https://t.co/J4DsgU571z"
435,@nytimes,Sat Dec 02 17:46:01 +0000 2017,0.0,0.0,1.0,0.0,"The agent, Peter Strzok, was reassigned this summer from Robert Mueller’s investigation to the FBI's human resources department"
436,@nytimes,Sat Dec 02 17:36:07 +0000 2017,0.2263,0.16,0.84,0.0,This lentil soup will keep you warm all winter long https://t.co/P60FkbL2Gi
437,@nytimes,Sat Dec 02 17:21:03 +0000 2017,0.4215,0.123,0.877,0.0,Trump's team hopes that the tax plan may resonate more powerfully with the public than the news of Michael Flynn https://t.co/Dzzv2C5Yl4
438,@nytimes,Sat Dec 02 17:07:36 +0000 2017,0.6249,0.177,0.823,0.0,"Step onto the Great Wall of China, one of the new Seven Wonders of the World, in 360° video https://t.co/TeONS93k8A"
439,@nytimes,Sat Dec 02 16:51:10 +0000 2017,-0.2732,0.0,0.896,0.104,The FBI agent was cut from the Russia inquiry over possible anti-Trump political views expressed in text messages https://t.co/F3X2GmgDiF
440,@nytimes,Sat Dec 02 16:48:14 +0000 2017,0.0,0.0,1.0,0.0,Breaking News: An FBI agent was removed after questions about whether he expressed anti-Trump political views https://t.co/2pV8jcLaXY
441,@nytimes,Sat Dec 02 16:41:04 +0000 2017,0.0772,0.056,0.944,0.0,"""I want you to take a look at this, folks. This is your government at work,"" said Senator Jon Tester, Democrat of M… https://t.co/vpCb0tR9VV"
442,@nytimes,Sat Dec 02 16:26:06 +0000 2017,-0.296,0.0,0.804,0.196,Opinion: She wanted to get sterilized. Her doctor refused. https://t.co/fEorL3z3S9
443,@nytimes,Sat Dec 02 16:11:06 +0000 2017,-0.0258,0.073,0.791,0.136,Members of Mexico’s landmark anti-corruption drive say the government has thwarted them from making serious headway https://t.co/wtf7r9BJOr
444,@nytimes,Sat Dec 02 15:56:02 +0000 2017,0.4215,0.189,0.714,0.097,Novelist Emma Cline had a banner 2016. But a lawsuit by a former boyfriend has overshadowed that success. https://t.co/7lWZNtz43U
445,@nytimes,Sat Dec 02 15:48:27 +0000 2017,0.0,0.0,1.0,0.0,How Ireland Moved to the Left: ‘The Demise of the Church’ https://t.co/7aweHoRh5T
446,@nytimes,Sat Dec 02 15:41:02 +0000 2017,0.4019,0.124,0.876,0.0,"With the passage of a Senate tax plan, Republicans are close to a big victory. But will it help them politically? https://t.co/KInO87k6Xq"
447,@nytimes,Sat Dec 02 15:26:01 +0000 2017,0.0,0.0,1.0,0.0,"The U.S. Senate passed the most sweeping tax rewrite in decades. The new Republican tax plan affects families, smal… https://t.co/6Jrs41sVbz"
448,@nytimes,Sat Dec 02 15:12:04 +0000 2017,0.34,0.107,0.893,0.0,"Who gains from the U.S. Republican tax plan? Two economists, one from each side of the debate, make their cases. https://t.co/SX0F84ETVN"
449,@nytimes,Sat Dec 02 15:02:01 +0000 2017,0.2023,0.091,0.909,0.0,"Some colleges have more students from the top 1% than the bottom 60. Find yours. https://t.co/coxMm43wI6 

This was… https://t.co/yeeDxmUf9B"
450,@nytimes,Sat Dec 02 14:41:01 +0000 2017,0.0,0.0,1.0,0.0,Updated timeline: What we now know about Michael Flynn’s phone calls with Russia https://t.co/u5HLzR0SAh
451,@nytimes,Sat Dec 02 14:21:01 +0000 2017,0.0,0.0,1.0,0.0,"""Everyone else in the family has my husband’s last name and brown eyes. Even a toddler could tell I was an outsider… https://t.co/EIvAVlMheY"
452,@nytimes,Sat Dec 02 14:01:08 +0000 2017,0.4404,0.146,0.854,0.0,"Jay-Z in an interview with executive editor Dean Baquet: ""The strongest thing a man can do is cry.""… https://t.co/EsAyn24IEf"
453,@nytimes,Sat Dec 02 13:41:05 +0000 2017,-0.6369,0.0,0.822,0.178,"RT @nytopinion: The Senate tax bill is expected to add more than $1.4 trillion to the federal deficit, a debt that will be paid by the poor…"
454,@nytimes,Sat Dec 02 13:21:02 +0000 2017,-0.4215,0.0,0.763,0.237,Opinion: 10 key takeaways from Michael Flynn’s guilty plea https://t.co/8pQvqNJx3L
455,@nytimes,Sat Dec 02 13:02:06 +0000 2017,0.0,0.0,1.0,0.0,Here's how each senator voted on the Republican tax bill https://t.co/zDHX5KEsOI
456,@nytimes,Sat Dec 02 12:41:02 +0000 2017,0.6369,0.412,0.588,0.0,The 10 best books of 2017 https://t.co/949YQcMnnm
457,@nytimes,Sat Dec 02 12:21:04 +0000 2017,0.0,0.0,1.0,0.0,These documents raise new questions about what then President-elect Trump knew about Michael Flynn’s conversations https://t.co/R3E14fyzuK
458,@nytimes,Sat Dec 02 12:02:07 +0000 2017,0.5859,0.147,0.853,0.0,"RT @nytpolitics: The Senate passed the most sweeping tax overhaul in decades, a big win for President Trump. It now must be reconciled with…"
459,@nytimes,Sat Dec 02 11:39:48 +0000 2017,0.5859,0.226,0.774,0.0,Scallops see their world with hundreds of eyes — and each one is amazing https://t.co/B9g4g1vimR
460,@nytimes,Sat Dec 02 11:20:31 +0000 2017,0.0772,0.098,0.902,0.0,A reporter returns to Ohio to discuss the challenges of teaching climate change https://t.co/RmvKHmr2JT
461,@nytimes,Sat Dec 02 11:00:42 +0000 2017,0.0,0.0,1.0,0.0,"Experience the new Seven Wonders of the World, in 360° video https://t.co/FwHMgXhOER"
462,@nytimes,Sat Dec 02 10:42:53 +0000 2017,0.34,0.167,0.833,0.0,The Getaway: Sending Out an SOS: The Rise of Travel Security Apps https://t.co/YRLNLWH6S0
463,@nytimes,Sat Dec 02 10:39:48 +0000 2017,0.0,0.0,1.0,0.0,Wine School: Your Next Lesson: Amontillado https://t.co/5q5Tb9fAzh
464,@nytimes,Sat Dec 02 10:38:05 +0000 2017,0.6249,0.204,0.796,0.0,"RT @AKannapell: What We’re Reading: great work by @ProPublica @CBCRadioCanada @scrawford @connpost and more, via @AnnaDubenko @jessemckinle…"
465,@nytimes,Sat Dec 02 10:36:37 +0000 2017,-0.5267,0.0,0.702,0.298,Bali Volcano Evacuees Sneak Back into Danger Zone https://t.co/bGIULl4VNU
466,@nytimes,Sat Dec 02 10:19:21 +0000 2017,-0.4754,0.0,0.853,0.147,"RT @nytopinion: The votes for the bill by Susan Collins, John McCain and Jeff Flake were particularly disheartening. https://t.co/bzu0P5CQzu"
467,@nytimes,Sat Dec 02 10:02:13 +0000 2017,-0.5574,0.0,0.714,0.286,Ban on Teflon Chemical Tied to Fewer Low-Weight Babies https://t.co/tSrBmmRLVa
468,@nytimes,Sat Dec 02 09:48:42 +0000 2017,-0.2263,0.0,0.826,0.174,Honduras Declares Curfew as Protests Over Vote Count Continue https://t.co/1MnX9ejPWd
469,@nytimes,Sat Dec 02 09:30:39 +0000 2017,0.0,0.0,1.0,0.0,How 41 people in Lithuania took over your Facebook feed https://t.co/PhMNyYOq6p
470,@nytimes,Sat Dec 02 09:11:02 +0000 2017,0.765,0.292,0.708,0.0,"Two Englishmen took a shared love of boat life and books, and turned it into London's quirkiest bookstore https://t.co/MGmQvmnQM6"
471,@nytimes,Sat Dec 02 08:44:20 +0000 2017,-0.8555,0.0,0.656,0.344,A war criminal’s apparent suicide in court leaves a tribunal with one last mystery: How did he do it? https://t.co/r13etdD1td
472,@nytimes,Sat Dec 02 08:24:32 +0000 2017,0.0,0.0,1.0,0.0,Here are excerpts from Michael Flynn's court documents and what they mean https://t.co/S6lzBaX8CZ
473,@nytimes,Sat Dec 02 08:05:54 +0000 2017,-0.3818,0.0,0.794,0.206,"Mexico’s Government Is Blocking Its Own Anti-Corruption Drive, Commissioners Say https://t.co/TgIqGltUOJ"
474,@nytimes,Sat Dec 02 08:02:21 +0000 2017,0.0,0.0,1.0,0.0,Playlist: The Playlist: The Hold Steady Get Revved Up and 9 More New Songs https://t.co/119ZBQFLHL
475,@nytimes,Sat Dec 02 07:53:35 +0000 2017,-0.8481,0.0,0.62,0.38,A bacterium that lives in the mouth is also hiding in cancer cells – and making scientists increasingly uneasy https://t.co/S8gZWqSYrI
476,@nytimes,Sat Dec 02 07:34:37 +0000 2017,-0.4754,0.0,0.838,0.162,Why are the 50-year-olds of today more unhappy with their finances than 50-year-olds used to be? https://t.co/1KorbDuilu
477,@nytimes,Sat Dec 02 07:34:37 +0000 2017,0.0,0.0,1.0,0.0,Here's how each senator voted on the Republican tax bill https://t.co/enDEsXz0CZ
478,@nytimes,Sat Dec 02 07:17:19 +0000 2017,0.34,0.167,0.833,0.0,News Analysis: Republicans Near a Big Win — but Will It Lift Them Politically? https://t.co/sEcFp84lZT
479,@nytimes,Sat Dec 02 07:00:22 +0000 2017,0.0,0.0,1.0,0.0,Editorial: A Historic Tax Heist https://t.co/ePbHzZjpOj
480,@nytimes,Sat Dec 02 06:56:41 +0000 2017,0.5859,0.192,0.808,0.0,"The Senate passed its tax overhaul, a major win for President Trump and also a longtime G.O.P. goal
https://t.co/PRwdFuJFCq"
481,@nytimes,Sat Dec 02 06:45:50 +0000 2017,0.0,0.0,1.0,0.0,"Seeking Russian Presidency, Socialite Hits the Campaign Trail https://t.co/FScWEOZQYC"
482,@nytimes,Sat Dec 02 06:41:50 +0000 2017,0.5574,0.247,0.753,0.0,"People who can’t stand U2’s earnest, heal-the-world side may want to turn elsewhere right now https://t.co/6U5nX07V2z"
483,@nytimes,Sat Dec 02 06:22:07 +0000 2017,-0.5106,0.0,0.752,0.248,"RT @nytpolitics: A Hasty, Hand-Scribbled Tax Bill Sets Off an Outcry https://t.co/OhAXKJ9QTL"
484,@nytimes,Sat Dec 02 06:06:03 +0000 2017,0.0,0.0,1.0,0.0,RT @thomaskaplan: The Senate is about to vote on an amendment to eliminate the ANWR provision from the tax bill. We'll be counting votes: h…
485,@nytimes,Sat Dec 02 05:52:08 +0000 2017,0.2023,0.101,0.899,0.0,Senate is voting on amendments after Republicans released a revised tax bill with significant changes. Latest updat… https://t.co/I1XmvKVLM8
486,@nytimes,Sat Dec 02 05:34:03 +0000 2017,0.0,0.0,1.0,0.0,"RT @NYTSports: The Yankees have chosen Aaron Boone, who hit one of the biggest homers in team history, to be their next manager.  He has no…"
487,@nytimes,Sat Dec 02 05:32:05 +0000 2017,0.0,0.0,1.0,0.0,"By midafternoon on Friday, Republicans had the votes to pass their tax bill in the Senate. What they did not have w… https://t.co/XKvoSiVLsf"
488,@nytimes,Sat Dec 02 05:19:13 +0000 2017,0.2263,0.087,0.913,0.0,"RT @nytgraphics: LIVE: Senate passes amendment to allow 529 savings plans to be used for elementary and secondary schools, including privat…"
489,@nytimes,Sat Dec 02 05:14:09 +0000 2017,0.0,0.0,1.0,0.0,RT @nytpolitics: Latest from the Senate: Vice President Mike Pence provided a tie-breaking vote to pass an amendment on the tax bill offere…
490,@nytimes,Sat Dec 02 05:02:06 +0000 2017,0.1531,0.168,0.693,0.139,James Comey quoted a Bible passage about justice on Twitter just after Michael Flynn pleaded guilty https://t.co/Ni9jnX8BJn
491,@nytimes,Sat Dec 02 04:48:43 +0000 2017,-0.5106,0.0,0.708,0.292,"A Hasty, Hand-Scribbled Tax Bill Sets Off an Outcry https://t.co/yxAKSolF4e"
492,@nytimes,Sat Dec 02 04:47:06 +0000 2017,0.1027,0.105,0.806,0.089,"RT @NYTNational: As Roy Moore has sought to undermine his accusers in Alabama, he has focused on Gloria Allred as a foil. https://t.co/1nem…"
493,@nytimes,Sat Dec 02 04:32:07 +0000 2017,0.7096,0.312,0.688,0.0,"The best TV shows and movies new to Netflix, Amazon and more in December https://t.co/HMt6xCJVZr"
494,@nytimes,Sat Dec 02 04:25:14 +0000 2017,0.2023,0.167,0.833,0.0,Harvard Agrees to Turn Over Records Amid Discrimination Inquiry https://t.co/ko7sj0Rfoy
495,@nytimes,Sat Dec 02 04:10:55 +0000 2017,0.5994,0.246,0.754,0.0,RT @nytgraphics: LIVE: How senators voted on Marco Rubio's amendment to expand the child tax credit https://t.co/UIEV6R4u7b
496,@nytimes,Sat Dec 02 04:02:28 +0000 2017,0.2023,0.114,0.886,0.0,Republicans are on the verge of passing tax bill with significant revisions. Latest updates: https://t.co/MD3VjTx5JP
497,@nytimes,Sat Dec 02 03:47:02 +0000 2017,0.0,0.0,1.0,0.0,"RT @nytpolitics: For Trump's team, watching one of their own hauled before a judge dampened any celebration over developments in Congress.…"
498,@nytimes,Sat Dec 02 03:32:07 +0000 2017,0.0,0.0,1.0,0.0,What we know about the connections between Trump officials and Russia https://t.co/CG88ett5re
499,@nytimes,Sat Dec 02 03:17:03 +0000 2017,0.0,0.0,1.0,0.0,"Experience the new Seven Wonders of the World, in 360° video https://t.co/xJQS0Qgz8N"
